weight[g],pwm,vbat[V],rpm1,rpm2,rpm3,rpm4,v[V],i[A],p[W]
0,5000,3.958,1720,1712,1639,1696,0,0,0
0,5000,3.958,1720,1712,1639,1696,0,0,0
0,5000,3.958,1721,1712,1639,1696,0,0,0
0,5000,3.958,1721,1713,1639,1697,0,0,0
0,5000,3.958,1721,1713,1639,1697,0,0,0
0,5000,3.958,1721,1714,1639,1697,0,0,0
0,5000,3.958,1719,1714,1639,1697,0,0,0
0,5000,3.958,1719,1714,1639,1697,0,0,0
0,5000,3.958,1719,1714,1639,1696,0,0,0
0,5000,3.958,1720,1714,1639,1696,0,0,0
0,5000,3.958,1720,1714,1639,1696,0,0,0
0,5000,3.958,1720,1714,1640,1695,0,0,0
0,5000,3.958,1720,1714,1640,1695,0,0,0
0,5000,3.958,1721,1714,1640,1695,0,0,0
0,5000,3.958,1721,1714,1640,1695,0,0,0
0,5000,3.958,1721,1714,1640,1696,0,0,0
0,5000,3.958,1719,1714,1640,1696,0,0,0
0,5000,3.958,1719,1713,1640,1696,0,0,0
0,5000,3.958,1719,1713,1640,1695,0,0,0
0,5000,3.958,1719,1711,1640,1695,0,0,0
0,5000,3.958,1719,1711,1640,1695,0,0,0
0,5000,3.958,1719,1710,1640,1695,0,0,0
0,5000,3.958,1720,1711,1639,1696,0,0,0
0,5000,3.958,1721,1711,1639,1696,0,0,0
0,5000,3.958,1721,1712,1639,1698,0,0,0
0,5000,3.958,1721,1712,1638,1698,0,0,0
0,5000,3.958,1721,1713,1638,1698,0,0,0
0,5000,3.958,1720,1713,1638,1697,0,0,0
0,5000,3.958,1720,1715,1638,1697,0,0,0
0,5000,3.958,1719,1716,1639,1698,0,0,0
0,5000,3.958,1720,1716,1639,1698,0,0,0
0,5000,3.958,1720,1716,1640,1697,0,0,0
0,5000,3.958,1720,1716,1640,1697,0,0,0
0,5000,3.958,1720,1715,1640,1697,0,0,0
0,5000,3.958,1721,1715,1639,1698,0,0,0
0,5000,3.958,1721,1715,1639,1698,0,0,0
0,5000,3.958,1722,1715,1639,1697,0,0,0
0,5000,3.958,1721,1715,1639,1697,0,0,0
0,5000,3.958,1721,1714,1639,1697,0,0,0
0,5000,3.958,1721,1714,1639,1697,0,0,0
0,5000,3.958,1721,1713,1640,1697,0,0,0
0,5000,3.958,1721,1713,1640,1696,0,0,0
0,5000,3.958,1721,1712,1639,1696,0,0,0
0,5000,3.958,1722,1712,1639,1695,0,0,0
0,5000,3.958,1722,1712,1639,1695,0,0,0
0,5000,3.958,1722,1713,1638,1696,0,0,0
0,5000,3.958,1721,1713,1638,1696,0,0,0
0,5000,3.958,1721,1713,1639,1696,0,0,0
0,5000,3.958,1721,1713,1639,1696,0,0,0
0,5000,3.958,1721,1712,1639,1696,0,0,0
0,5000,3.958,1721,1713,1639,1696,0,0,0
0,5000,3.958,1720,1713,1639,1696,0,0,0
0,5000,3.958,1720,1713,1639,1696,0,0,0
0,5000,3.958,1720,1713,1639,1696,0,0,0
0,5000,3.958,1720,1713,1639,1695,0,0,0
0,5000,3.958,1721,1713,1639,1695,0,0,0
0,5000,3.958,1721,1713,1639,1695,0,0,0
0,5000,3.958,1721,1712,1639,1695,0,0,0
0,5000,3.958,1720,1712,1638,1695,0,0,0
0,5000,3.958,1720,1712,1638,1695,0,0,0
0,5000,3.958,1721,1712,1638,1695,0,0,0
0,5000,3.958,1721,1712,1638,1693,0,0,0
0,5000,3.958,1721,1712,1639,1693,0,0,0
0,5000,3.958,1721,1712,1639,1693,0,0,0
0,5000,3.953,1721,1710,1638,1695,0,0,0
0,5000,3.958,1720,1710,1638,1695,0,0,0
0,5000,3.958,1720,1709,1637,1695,0,0,0
0,5000,3.953,1719,1709,1637,1695,0,0,0
0,5000,3.953,1719,1710,1637,1694,0,0,0
0,5000,3.958,1719,1710,1636,1694,0,0,0
0,5000,3.958,1720,1711,1636,1695,0,0,0
0,5000,3.958,1720,1712,1637,1695,0,0,0
0,5000,3.958,1719,1712,1637,1695,0,0,0
0,5000,3.958,1719,1712,1637,1694,0,0,0
0,5000,3.958,1718,1712,1637,1694,0,0,0
0,5000,3.958,1718,1712,1637,1694,0,0,0
0,5000,3.958,1718,1712,1637,1694,0,0,0
0,5000,3.958,1718,1712,1638,1695,0,0,0
0,5000,3.958,1718,1713,1638,1695,0,0,0
0,5000,3.958,1718,1713,1638,1695,0,0,0
0,5000,3.958,1718,1713,1638,1695,0,0,0
0,5000,3.958,1720,1713,1638,1695,0,0,0
