weight[g],pwm,vbat[V],rpm1,rpm2,rpm3,rpm4,v[V],i[A],p[W]
0,5000,3.943,2261,5998,4669,2160,0,0,0
0,5000,3.943,4495,4983,6004,2160,0,0,0
0,5000,3.943,3997,4364,5991,2160,0,0,0
0,5000,3.943,3303,5998,4652,2158,0,0,0
0,5000,3.943,4501,5993,4620,2158,0,0,0
0,5000,3.943,2769,4475,6001,2162,0,0,0
0,5000,3.943,2254,4321,5995,2162,0,0,0
0,5000,3.943,2254,6000,4603,2164,0,0,0
0,5000,3.943,2253,4366,4626,2163,0,0,0
0,5000,3.943,2255,4319,4584,2163,0,0,0
0,5000,3.943,2255,5997,5997,2161,0,0,0
0,5000,3.943,2255,5998,5996,2160,0,0,0
0,5000,3.943,2254,4780,4768,2161,0,0,0
0,5000,3.943,2256,4363,4592,2161,0,0,0
0,5000,3.943,2257,5997,5999,2161,0,0,0
0,5000,3.943,2257,4311,5997,2160,0,0,0
0,5000,3.943,2258,4361,5038,2160,0,0,0
0,5000,3.943,2257,5998,4561,2158,0,0,0
0,5000,3.943,2253,5997,5995,4329,0,0,0
0,5000,3.943,2253,4362,5997,3828,0,0,0
0,5000,3.943,3899,4315,4540,3828,0,0,0
0,5000,3.943,4523,5996,4567,2166,0,0,0
0,5000,3.943,2438,5998,5998,2165,0,0,0
0,5000,3.943,3193,4556,6000,2166,0,0,0
0,5000,3.943,4515,4356,4566,2166,0,0,0
0,5000,3.943,2818,5996,4536,2169,0,0,0
0,5000,3.943,4509,4313,4562,2172,0,0,0
0,5000,3.943,4509,4363,5992,2172,0,0,0
0,5000,3.943,3331,5998,4537,2170,0,0,0
0,5000,3.943,2244,5997,4559,2169,0,0,0
0,5000,3.943,2245,4912,4527,2168,0,0,0
0,5000,3.943,2245,4316,5995,2168,0,0,0
0,5000,3.943,2247,5997,4528,2167,0,0,0
0,5000,3.943,2246,4310,4543,2169,0,0,0
0,5000,3.943,4507,4350,4549,2169,0,0,0
0,5000,3.943,4507,5997,5998,2171,0,0,0
0,5000,3.943,3309,5997,4424,2170,0,0,0
0,5000,3.943,2246,4312,4652,2169,0,0,0
0,5000,3.943,4476,4359,4504,2169,0,0,0
0,5000,3.943,4476,5998,6000,2168,0,0,0
0,5000,3.943,3312,5998,5994,2167,0,0,0
0,5000,3.943,2246,4628,4705,2165,0,0,0
0,5000,3.943,2245,4306,4541,2165,0,0,0
0,5000,3.943,3244,5998,6003,2167,0,0,0
0,5000,3.943,4474,4351,5992,2166,0,0,0
0,5000,3.943,2789,4308,4807,2166,0,0,0
0,5000,3.943,2247,5999,4508,2162,0,0,0
0,5000,3.943,2247,5998,5998,2161,0,0,0
0,5000,3.943,2245,4881,6002,2159,0,0,0
0,5000,3.943,2246,4346,4848,2159,0,0,0
0,5000,3.943,2248,5998,4522,2161,0,0,0
0,5000,3.943,2248,4291,5998,2166,0,0,0
0,5000,3.943,2248,4360,5997,2166,0,0,0
0,5000,3.943,2246,5997,4883,2169,0,0,0
0,5000,3.943,2245,5997,4481,2171,0,0,0
0,5000,3.943,2245,4358,5998,2171,0,0,0
0,5000,3.943,2245,4310,6002,2171,0,0,0
0,5000,3.943,2245,5998,4840,2171,0,0,0
0,5000,3.943,2246,5997,4504,2170,0,0,0
